linea_compra_id,compra_id,producto_id,cantidad,coste_unitario
19100,3480,75,53,38.39
19101,3480,19,122,3.07
19102,3481,52,33,19.58
19103,3481,66,117,19.08
19104,3481,86,159,17.5
19105,3481,31,188,28.68
19106,3482,56,75,21.88
19107,3482,41,76,18.77
19108,3482,32,66,5.8
19109,3483,75,190,16.62
19110,3483,33,151,35.31
19111,3483,30,14,33.8
19112,3483,39,184,38.75
19113,3483,31,108,35.2
19114,3483,48,174,36.84
19115,3483,73,39,26.89
19116,3483,32,174,29.24
19117,3484,11,147,20.24
19118,3484,49,52,36.77
19119,3484,1,81,36.94
19120,3484,49,33,1.59
19121,3484,9,18,17.67
19122,3484,88,189,3.07
19123,3484,45,200,20.54
19124,3485,68,166,8.51
19125,3485,20,156,28.0
19126,3485,56,93,8.12
19127,3486,46,14,26.97
19128,3486,71,28,22.68
19129,3486,72,102,35.06
19130,3486,30,128,12.38
19131,3486,26,108,26.02
19132,3487,22,179,26.57
19133,3487,50,34,38.58
19134,3487,68,164,27.23
19135,3487,17,89,3.0
19136,3487,21,27,6.64
19137,3488,59,62,1.18
19138,3488,88,108,2.04
19139,3488,31,176,6.81
19140,3488,65,160,18.03
19141,3488,89,101,37.92
19142,3488,30,129,29.83
19143,3488,60,104,17.71
19144,3489,71,161,34.37
19145,3489,48,45,1.74
19146,3489,17,96,24.56
19147,3490,64,108,10.86
19148,3490,39,187,3.64
19149,3490,31,15,37.42
19150,3490,66,75,29.41
19151,3491,42,84,38.36
19152,3491,80,190,10.6
19153,3491,17,53,20.63
19154,3491,10,76,4.1
19155,3491,31,110,29.59
19156,3492,56,37,9.79
19157,3492,25,177,8.94
19158,3492,45,119,4.43
19159,3492,81,68,4.76
19160,3492,16,181,26.42
19161,3492,32,136,6.02
19162,3492,27,188,39.42
19163,3493,24,200,38.08
19164,3493,28,199,34.82
19165,3493,81,55,29.73
19166,3493,20,29,32.64
19167,3493,10,36,20.9
19168,3493,4,156,22.2
19169,3493,85,197,2.43
19170,3494,27,21,24.24
19171,3494,9,58,20.89
19172,3494,84,164,3.76
19173,3494,83,165,22.71
19174,3495,3,140,6.55
19175,3495,73,114,26.46
19176,3495,85,197,20.51
19177,3495,16,149,5.21
19178,3496,67,117,7.58
19179,3496,70,73,35.38
19180,3496,48,139,28.85
19181,3496,2,102,39.16
19182,3496,68,125,19.7
19183,3496,76,121,20.26
19184,3496,59,114,22.48
19185,3496,73,23,7.55
19186,3497,21,61,26.42
19187,3497,74,145,29.03
19188,3497,82,194,15.57
19189,3497,66,79,1.62
19190,3497,75,57,27.61
19191,3498,6,134,36.34
19192,3498,33,47,31.94
19193,3498,20,173,10.91
19194,3498,75,151,1.96
19195,3498,39,128,15.78
19196,3498,74,150,31.13
19197,3498,27,112,8.01
19198,3499,80,110,14.6
19199,3499,66,106,16.95
19200,3499,68,194,37.92
19201,3499,35,23,31.32
19202,3499,35,147,34.09
19203,3500,54,126,22.88
19204,3500,25,176,30.34
19205,3500,54,58,9.1
19206,3500,45,184,18.08
19207,3501,61,101,39.23
19208,3501,76,106,16.62
19209,3501,12,190,12.01
19210,3502,86,78,37.41
19211,3502,8,144,27.9
19212,3502,45,130,5.35
19213,3502,62,21,15.67
19214,3502,13,75,34.82
19215,3502,23,52,26.52
19216,3502,82,96,35.83
19217,3503,45,143,13.72
19218,3503,46,54,7.52
19219,3503,76,102,1.4
19220,3503,86,87,11.9
19221,3503,56,14,32.17
19222,3503,35,146,20.81
19223,3504,9,146,4.82
19224,3504,37,92,17.87
19225,3504,41,122,16.4
19226,3504,17,120,26.23
19227,3504,56,163,28.07
19228,3504,2,172,1.93
19229,3504,65,158,26.52
19230,3504,30,175,31.56
19231,3505,90,18,18.87
19232,3505,36,118,17.78
19233,3505,33,65,8.21
19234,3505,1,155,28.42
19235,3505,59,23,13.16
19236,3505,44,17,4.85
19237,3505,87,61,8.66
19238,3506,12,130,29.14
19239,3506,88,134,28.14
19240,3506,80,118,27.97
19241,3506,13,138,39.19
19242,3506,46,70,29.93
19243,3506,3,47,15.95
19244,3506,16,183,2.42
19245,3506,43,200,21.07
19246,3507,27,53,8.72
19247,3507,11,21,18.08
19248,3507,67,190,25.26
19249,3507,44,130,19.21
19250,3507,89,150,11.61
19251,3507,19,18,15.19
19252,3508,90,32,4.07
19253,3508,54,110,35.06
19254,3508,23,130,7.01
19255,3508,30,200,12.48
19256,3508,11,140,22.06
19257,3508,37,154,17.82
19258,3508,57,195,10.62
19259,3508,71,29,32.95
19260,3509,46,36,31.1
19261,3509,15,161,11.19
19262,3509,22,199,21.76
19263,3509,18,129,16.89
19264,3509,29,79,8.79
19265,3509,77,77,17.57
19266,3509,48,124,29.48
19267,3509,69,187,32.35
19268,3510,36,130,38.63
19269,3510,60,83,13.65
19270,3510,15,89,33.44
19271,3510,58,57,18.21
19272,3510,87,200,18.48
19273,3511,10,42,10.29
19274,3511,55,123,20.75
19275,3511,88,47,29.1
19276,3511,43,100,11.18
19277,3511,21,66,17.84
19278,3511,76,184,23.87
19279,3512,87,36,10.39
19280,3512,90,96,36.73
19281,3512,70,146,36.19
19282,3512,11,65,16.09
19283,3512,25,48,10.12
19284,3513,32,42,35.65
19285,3513,59,125,13.17
19286,3513,44,76,28.93
19287,3513,65,83,1.98
19288,3513,2,82,6.42
19289,3513,1,185,24.08
19290,3514,43,127,16.59
19291,3514,1,27,27.32
19292,3514,52,193,17.0
19293,3514,85,109,27.64
19294,3514,74,62,33.0
19295,3514,73,199,7.9
19296,3514,69,182,37.5
19297,3515,64,158,21.0
19298,3515,6,192,34.08
19299,3515,63,198,27.36
19300,3515,69,163,25.34
19301,3515,3,137,26.53
19302,3515,74,140,39.53
19303,3515,90,72,21.05
19304,3515,2,37,36.25
19305,3516,1,139,29.86
19306,3516,11,166,13.7
19307,3516,88,48,28.76
19308,3516,49,76,31.13
19309,3516,62,83,35.06
19310,3517,23,47,37.46
19311,3517,43,15,14.94
19312,3517,84,107,18.91
19313,3517,67,143,33.28
19314,3517,37,138,34.97
19315,3517,2,105,23.34
19316,3517,34,132,11.83
19317,3517,1,17,5.54
19318,3518,39,66,26.64
19319,3518,13,85,34.65
19320,3518,37,59,27.21
19321,3518,85,141,2.88
19322,3519,85,79,24.5
19323,3519,69,151,34.73
19324,3519,5,198,31.87
19325,3519,52,165,30.91
19326,3520,88,96,9.73
19327,3520,60,90,33.74
19328,3520,14,55,37.45
19329,3520,2,134,5.92
19330,3520,41,156,27.34
19331,3520,82,22,13.53
19332,3520,1,55,36.62
19333,3521,5,69,7.17
19334,3521,89,31,9.85
19335,3521,25,128,21.61
19336,3521,3,25,15.84
19337,3521,40,12,24.84
19338,3521,53,81,39.43
19339,3521,19,156,32.93
19340,3521,72,102,13.4
19341,3522,1,19,27.71
19342,3522,68,44,26.49
19343,3522,39,78,27.42
19344,3522,76,41,9.19
19345,3523,66,104,13.05
19346,3523,63,24,11.54
19347,3523,75,58,16.6
19348,3524,13,105,33.68
19349,3524,16,140,5.89
19350,3524,22,83,4.95
19351,3524,86,192,34.82
19352,3524,74,105,2.94
19353,3525,25,199,6.74
19354,3525,16,65,22.98
19355,3525,82,184,5.86
19356,3525,70,90,37.1
19357,3526,24,136,9.72
19358,3526,5,54,5.93
19359,3526,35,168,3.85
19360,3526,12,23,27.77
19361,3526,11,163,33.0
19362,3527,19,33,0.5
19363,3527,79,132,20.35
19364,3527,39,179,31.72
19365,3527,85,148,4.01
19366,3527,38,177,34.67
19367,3527,82,92,33.71
19368,3527,84,168,26.08
19369,3527,89,190,5.33
19370,3528,53,71,1.35
19371,3528,14,162,32.69
19372,3528,14,37,14.24
19373,3528,27,197,5.0
19374,3528,56,186,18.11
19375,3528,7,30,26.87
19376,3529,87,153,21.11
19377,3529,4,114,10.86
19378,3529,45,107,38.12
19379,3529,83,170,1.67
19380,3529,4,167,22.11
19381,3530,56,104,6.23
19382,3530,89,181,22.74
19383,3530,27,166,18.5
19384,3530,48,173,29.32
19385,3531,45,115,27.66
19386,3531,60,168,28.81
19387,3531,55,123,37.87
19388,3531,10,46,18.82
19389,3531,79,89,32.25
19390,3531,3,34,9.52
19391,3532,42,61,10.3
19392,3532,22,89,31.01
19393,3532,75,126,32.33
19394,3532,59,180,8.31
19395,3533,66,130,38.58
19396,3533,56,39,23.19
19397,3533,8,192,27.05
19398,3533,18,187,6.07
19399,3533,90,98,11.91
19400,3533,35,13,6.09
19401,3533,12,119,34.63
19402,3534,88,25,4.46
19403,3534,56,177,5.63
19404,3534,44,148,10.84
19405,3534,15,169,30.38
19406,3534,53,13,11.97
19407,3535,57,150,3.07
19408,3535,61,19,13.99
19409,3535,56,87,24.7
19410,3535,60,183,4.3
19411,3535,62,47,23.47
19412,3535,22,112,22.75
19413,3535,13,90,33.03
19414,3535,29,79,38.2
19415,3536,39,63,1.33
19416,3536,82,45,16.99
19417,3536,59,139,20.64
19418,3536,26,63,5.16
19419,3536,23,22,20.38
19420,3536,89,49,2.21
19421,3536,47,112,10.72
19422,3537,34,75,2.55
19423,3537,69,101,17.77
19424,3537,79,103,3.62
19425,3537,61,75,28.11
19426,3538,33,85,30.22
19427,3538,86,172,26.73
19428,3538,90,154,29.41
19429,3539,48,81,13.15
19430,3539,35,164,3.93
19431,3539,68,63,3.36
19432,3539,13,125,35.61
19433,3539,74,82,37.2
19434,3539,75,85,36.2
19435,3539,17,57,33.67
19436,3540,65,127,39.6
19437,3540,38,49,17.81
19438,3540,77,115,29.79
19439,3540,1,81,24.8
19440,3540,42,175,13.97
19441,3540,73,87,38.91
19442,3540,69,176,27.12
19443,3540,37,27,35.32
19444,3541,86,26,1.03
19445,3541,44,194,33.54
19446,3541,21,99,4.54
19447,3541,14,40,34.91
19448,3541,65,161,29.25
19449,3541,37,107,6.79
19450,3541,14,31,17.65
19451,3542,29,171,17.33
19452,3542,29,10,2.41
19453,3542,88,85,32.91
19454,3542,25,61,13.13
19455,3542,6,30,14.26
19456,3542,38,13,18.61
19457,3543,52,155,11.79
19458,3543,12,77,37.3
19459,3543,57,63,13.94
19460,3543,19,186,20.43
19461,3543,87,167,15.63
19462,3543,20,104,30.31
19463,3543,59,77,28.15
19464,3543,85,110,5.34
19465,3544,88,110,30.17
19466,3544,60,112,12.74
19467,3544,51,64,10.12
19468,3544,46,97,20.6
19469,3544,15,124,5.07
19470,3544,8,118,23.03
19471,3545,29,167,35.47
19472,3545,24,81,35.72
19473,3545,83,114,37.2
19474,3545,30,89,11.69
19475,3545,55,163,36.74
19476,3545,65,90,3.8
19477,3545,54,57,28.67
19478,3546,58,171,11.94
19479,3546,64,198,9.02
19480,3546,90,73,16.88
19481,3546,8,39,2.6
19482,3546,61,147,37.75
19483,3546,62,108,31.01
19484,3547,43,19,8.59
19485,3547,71,186,31.31
19486,3547,13,119,27.06
19487,3547,85,179,14.82
19488,3547,40,166,28.98
19489,3548,87,110,4.81
19490,3548,40,107,12.41
19491,3548,64,106,0.75
19492,3548,67,181,38.3
19493,3548,58,110,12.58
19494,3548,4,62,34.15
19495,3548,26,179,7.17
19496,3548,37,43,21.73
19497,3549,64,35,36.67
19498,3549,81,46,3.94
19499,3549,29,114,15.8
19500,3549,44,121,17.04
19501,3550,88,21,37.29
19502,3550,21,137,27.38
19503,3550,21,180,8.21
19504,3550,48,192,18.13
19505,3550,10,76,18.65
19506,3550,56,115,14.43
19507,3551,33,17,35.97
19508,3551,21,111,4.85
19509,3551,85,199,38.64
19510,3551,26,75,34.51
19511,3551,75,190,10.58
19512,3551,44,196,18.22
19513,3552,12,126,17.5
19514,3552,69,193,36.38
19515,3552,55,34,12.4
19516,3552,68,172,3.39
19517,3552,75,162,36.24
19518,3552,44,175,19.39
19519,3552,10,153,10.15
19520,3553,2,66,25.46
19521,3553,15,99,16.05
19522,3553,54,133,0.87
19523,3553,25,73,26.07
19524,3553,86,20,21.55
19525,3553,43,32,24.18
19526,3554,51,155,16.4
19527,3554,24,88,39.78
19528,3554,71,164,14.88
19529,3555,25,13,37.78
19530,3555,76,122,35.05
19531,3555,68,108,8.91
19532,3556,38,78,4.36
19533,3556,50,29,16.14
19534,3556,82,174,39.45
19535,3557,26,93,11.72
19536,3557,45,59,23.15
19537,3557,54,32,25.36
19538,3557,2,84,31.51
19539,3557,3,141,22.7
19540,3557,1,90,33.88
19541,3558,75,143,28.51
19542,3558,63,102,21.43
19543,3558,33,194,34.06
19544,3558,22,86,30.65
19545,3558,32,138,18.66
19546,3558,28,147,24.2
19547,3558,19,127,22.94
19548,3558,30,96,26.94
19549,3559,70,168,1.42
19550,3559,57,61,26.25
19551,3559,16,161,29.99
19552,3559,42,43,16.13
19553,3559,36,189,14.43
19554,3560,38,104,29.47
19555,3560,52,118,9.52
19556,3560,28,22,14.67
19557,3560,18,142,36.71
19558,3561,75,121,9.53
19559,3561,12,127,10.07
19560,3561,26,153,33.46
19561,3561,51,151,25.36
19562,3561,51,156,30.68
19563,3561,43,124,2.07
19564,3561,81,25,31.84
19565,3562,32,79,8.57
19566,3562,55,49,24.57
19567,3562,26,196,13.21
19568,3562,24,41,34.19
19569,3562,34,59,9.95
19570,3562,58,32,31.09
19571,3562,23,14,35.64
19572,3562,42,134,12.75
19573,3563,82,146,17.28
19574,3563,49,139,7.88
19575,3563,79,125,30.78
19576,3563,86,179,20.69
19577,3564,52,89,32.04
19578,3564,42,69,35.68
19579,3564,87,22,19.08
19580,3564,82,159,28.22
19581,3564,62,17,1.09
19582,3565,74,121,18.86
19583,3565,34,68,25.95
19584,3565,42,160,30.86
19585,3565,36,103,38.15
19586,3565,64,28,16.56
19587,3565,87,38,37.64
19588,3565,47,176,25.9
19589,3566,3,114,27.32
19590,3566,11,14,30.14
19591,3566,87,30,33.84
19592,3566,88,51,8.92
19593,3566,24,58,1.35
19594,3566,52,137,6.8
19595,3567,6,148,3.91
19596,3567,77,20,8.31
19597,3567,4,63,29.12
19598,3567,35,42,2.23
19599,3568,68,200,0.85
19600,3568,18,84,35.76
19601,3568,71,94,32.64
19602,3568,13,170,3.53
19603,3568,56,144,28.92
19604,3568,29,159,6.82
19605,3568,9,89,31.69
19606,3568,82,106,20.07
19607,3569,25,200,27.41
19608,3569,34,108,15.45
19609,3569,62,119,37.32
19610,3569,52,145,5.58
19611,3570,63,63,19.14
19612,3570,31,139,38.32
19613,3570,64,84,33.96
19614,3570,35,69,20.55
19615,3570,44,14,21.23
19616,3570,22,105,27.06
19617,3570,4,82,10.99
19618,3570,44,99,10.52
19619,3571,66,148,38.04
19620,3571,81,75,7.29
19621,3571,7,158,11.03
19622,3571,70,21,14.26
19623,3571,37,185,31.54
19624,3571,76,176,29.25
19625,3571,66,161,20.69
19626,3571,1,40,21.08
19627,3572,4,193,19.02
19628,3572,29,156,9.56
19629,3572,76,151,34.89
19630,3572,49,125,30.62
19631,3572,55,12,38.3
19632,3572,33,56,19.42
19633,3572,76,141,9.97
19634,3573,68,170,23.6
19635,3573,39,171,8.28
19636,3573,28,141,25.99
19637,3573,2,197,15.0
19638,3573,53,69,10.45
19639,3574,65,20,10.68
19640,3574,57,176,26.78
19641,3574,71,25,14.12
19642,3574,88,189,12.75
19643,3574,45,43,23.64
19644,3574,48,141,7.86
19645,3575,70,11,22.56
19646,3575,34,93,23.09
19647,3575,13,176,20.51
19648,3575,26,35,31.1
19649,3575,6,98,21.09
19650,3576,77,196,10.65
19651,3576,49,26,22.22
19652,3576,36,31,15.67
19653,3576,64,26,10.77
19654,3576,85,137,36.06
19655,3576,87,125,30.64
19656,3577,53,59,35.25
19657,3577,53,55,33.83
19658,3577,55,65,37.31
19659,3577,5,56,37.59
19660,3577,44,198,27.49
19661,3577,64,148,29.6
19662,3578,62,151,15.65
19663,3578,51,127,36.11
19664,3578,55,17,9.15
19665,3578,19,34,4.89
19666,3578,87,193,7.07
19667,3579,46,80,19.56
19668,3579,74,139,34.38
19669,3579,39,77,27.73
19670,3580,77,162,16.74
19671,3580,27,186,6.77
19672,3580,54,46,31.69
19673,3581,19,66,19.66
19674,3581,4,105,23.89
19675,3581,2,52,8.29
19676,3581,89,165,20.63
19677,3581,36,124,28.47
19678,3581,32,48,37.0
19679,3581,24,42,11.27
19680,3582,13,36,17.33
19681,3582,45,156,15.93
19682,3582,79,200,33.93
19683,3582,58,26,20.39
19684,3582,10,40,11.1
19685,3582,57,123,18.9
19686,3582,16,108,8.5
19687,3583,7,162,31.87
19688,3583,19,176,29.56
19689,3583,60,140,30.16
19690,3583,15,33,20.98
19691,3583,74,26,22.86
19692,3583,72,69,27.61
19693,3583,36,192,27.53
19694,3584,83,192,32.93
19695,3584,86,141,35.53
19696,3584,29,95,26.64
19697,3584,70,155,18.85
19698,3584,82,173,8.89
19699,3584,83,88,2.9
19700,3585,38,50,33.96
19701,3585,39,166,30.57
19702,3585,81,74,36.98
19703,3585,23,138,20.07
19704,3585,60,181,13.89
19705,3585,58,90,9.49
19706,3585,67,114,16.66
19707,3586,83,64,30.32
19708,3586,17,182,12.61
19709,3586,12,61,29.84
19710,3586,26,135,8.55
19711,3586,23,111,26.52
19712,3587,82,86,12.75
19713,3587,72,156,38.49
19714,3587,19,16,21.08
19715,3587,18,129,9.73
19716,3587,79,158,4.81
19717,3587,17,33,12.97
19718,3587,86,139,17.41
19719,3588,68,51,22.76
19720,3588,56,30,32.32
19721,3588,2,90,6.35
19722,3588,66,124,1.58
19723,3588,16,157,2.38
19724,3588,21,83,17.35
19725,3588,48,48,36.22
19726,3588,9,170,26.74
19727,3589,52,49,10.47
19728,3589,29,128,16.89
19729,3589,20,166,38.13
19730,3589,5,118,17.04
19731,3589,45,76,15.0
19732,3590,7,58,17.9
19733,3590,7,122,2.36
19734,3590,7,154,36.28
19735,3590,48,193,35.23
19736,3590,62,100,9.73
19737,3590,65,145,38.11
19738,3591,33,186,8.63
19739,3591,12,36,19.29
19740,3591,10,183,27.7
19741,3591,72,99,34.22
19742,3591,90,174,16.44
19743,3591,14,186,2.97
19744,3591,61,149,3.69
19745,3592,12,102,22.22
19746,3592,16,145,25.41
19747,3592,55,45,9.82
19748,3592,27,129,20.97
19749,3592,8,138,26.09
19750,3592,9,157,14.88
19751,3592,11,98,34.39
19752,3593,7,14,10.71
19753,3593,63,190,31.49
19754,3593,74,84,2.26
19755,3594,44,161,2.02
19756,3594,8,59,36.1
19757,3594,1,148,37.37
19758,3594,9,87,17.21
19759,3594,27,160,3.75
19760,3594,19,127,25.52
19761,3594,23,65,19.1
19762,3595,55,45,36.1
19763,3595,15,195,34.77
19764,3595,36,130,0.66
19765,3595,12,47,16.05
19766,3595,3,104,35.39
19767,3595,90,50,39.93
19768,3595,17,113,15.81
19769,3595,21,69,15.82
19770,3596,19,36,10.43
19771,3596,66,137,17.77
19772,3596,4,47,28.34
19773,3596,65,110,39.98
19774,3596,65,38,3.7
19775,3597,51,186,21.07
19776,3597,43,59,14.91
19777,3597,9,59,29.73
19778,3597,65,57,27.11
19779,3597,32,137,36.39
19780,3597,37,124,21.24
19781,3597,67,189,21.41
19782,3598,80,41,24.51
19783,3598,64,146,4.96
19784,3598,28,64,22.94
19785,3598,63,48,8.31
19786,3598,17,151,20.99
19787,3598,83,67,24.94
19788,3598,90,127,13.13
19789,3598,12,62,35.33
19790,3599,37,82,1.56
19791,3599,43,186,12.24
19792,3599,42,100,8.09
19793,3599,38,38,36.88
19794,3599,54,168,2.1
19795,3600,83,86,23.56
19796,3600,16,81,27.14
19797,3600,2,186,19.05
19798,3600,13,130,32.82
19799,3600,59,141,22.82
19800,3600,64,101,29.72
19801,3600,89,107,36.65
19802,3600,1,80,33.43
19803,3601,64,165,11.64
19804,3601,64,104,9.59
19805,3601,28,126,8.7
19806,3601,51,186,23.23
19807,3601,45,61,18.32
19808,3602,61,195,38.04
19809,3602,21,50,15.42
19810,3602,76,90,37.46
19811,3602,38,176,35.56
19812,3602,31,116,24.1
19813,3602,6,25,23.4
19814,3602,19,98,28.88
19815,3603,7,44,24.26
19816,3603,3,140,36.95
19817,3603,46,70,20.55
19818,3603,78,130,1.37
19819,3603,56,179,10.77
19820,3604,71,157,15.98
19821,3604,64,152,32.51
19822,3604,55,66,36.25
19823,3604,49,165,5.49
19824,3604,51,27,0.75
19825,3605,70,15,12.13
19826,3605,39,134,24.56
19827,3605,4,93,2.0
19828,3606,75,79,24.4
19829,3606,53,25,10.08
19830,3606,43,117,25.52
19831,3606,21,128,39.12
19832,3606,50,29,1.2
19833,3607,13,134,32.34
19834,3607,80,170,14.85
19835,3607,57,48,22.46
19836,3607,13,128,19.58
19837,3607,34,11,22.54
19838,3607,72,144,12.8
19839,3607,74,123,14.86
19840,3608,38,92,37.81
19841,3608,9,117,12.31
19842,3608,32,186,25.82
19843,3608,68,43,21.02
19844,3608,31,108,33.85
19845,3609,59,74,34.01
19846,3609,71,150,16.9
19847,3609,18,151,27.65
19848,3609,63,196,14.43
19849,3609,13,160,27.13
19850,3609,70,149,18.66
19851,3609,24,172,31.07
19852,3610,89,98,33.29
19853,3610,71,114,33.15
19854,3610,13,107,13.01
19855,3610,71,74,4.46
19856,3610,26,11,1.96
19857,3611,3,114,12.05
19858,3611,23,15,17.09
19859,3611,55,134,7.29
19860,3611,65,71,16.96
19861,3612,11,195,34.49
19862,3612,24,138,28.21
19863,3612,90,55,24.07
19864,3612,26,194,30.16
19865,3612,88,11,7.48
19866,3612,40,162,34.95
19867,3612,20,153,2.65
19868,3612,10,98,4.74
19869,3613,83,144,3.86
19870,3613,57,128,7.4
19871,3613,83,175,7.79
19872,3613,60,145,8.29
19873,3613,30,116,21.48
19874,3614,89,66,6.37
19875,3614,42,45,17.31
19876,3614,6,27,25.59
19877,3614,70,173,4.73
19878,3614,24,72,36.73
19879,3615,72,178,2.92
19880,3615,10,171,6.1
19881,3615,12,44,10.92
19882,3615,26,184,31.77
19883,3615,54,99,37.8
19884,3615,13,25,3.56
19885,3615,57,173,11.27
19886,3616,45,190,2.52
19887,3616,76,157,3.66
19888,3616,78,170,29.09
19889,3616,15,92,20.43
19890,3616,66,105,25.3
19891,3616,11,187,3.0
19892,3616,42,15,26.73
19893,3616,39,37,7.04
19894,3617,10,39,39.06
19895,3617,65,126,31.21
19896,3617,43,25,39.55
19897,3618,25,154,2.67
19898,3618,63,73,22.53
19899,3618,57,167,23.78
19900,3619,14,163,4.18
19901,3619,36,104,4.88
19902,3619,16,75,15.57
19903,3619,69,138,31.84
19904,3619,16,136,13.06
19905,3619,53,26,2.16
19906,3620,70,195,9.96
19907,3620,77,26,32.75
19908,3620,60,95,35.1
19909,3620,54,200,7.8
19910,3620,61,167,39.23
19911,3621,88,59,37.68
19912,3621,85,194,12.66
19913,3621,44,13,32.3
19914,3621,74,27,35.8
19915,3622,54,59,36.79
19916,3622,49,79,33.82
19917,3622,81,171,26.94
19918,3622,68,94,20.49
19919,3622,10,35,22.04
19920,3622,45,125,19.27
19921,3622,61,15,17.98
19922,3622,58,102,19.16
19923,3623,10,24,34.11
19924,3623,50,36,37.85
19925,3623,37,54,31.24
19926,3623,5,73,1.33
19927,3623,27,190,29.49
19928,3623,30,153,15.93
19929,3624,42,169,33.27
19930,3624,60,147,1.34
19931,3624,60,176,34.17
19932,3625,78,10,2.95
19933,3625,67,91,10.19
19934,3625,60,93,12.93
19935,3625,57,86,38.61
19936,3625,13,76,12.32
19937,3625,40,70,30.63
19938,3626,78,53,16.3
19939,3626,23,116,30.97
19940,3626,77,98,4.28
19941,3626,90,143,4.75
19942,3626,30,146,35.27
19943,3626,30,58,11.53
19944,3626,90,167,25.97
19945,3626,11,91,36.68
19946,3627,60,130,39.75
19947,3627,59,32,8.01
19948,3627,69,168,24.39
19949,3627,83,115,5.14
19950,3627,51,15,2.81
19951,3627,27,36,5.1
19952,3628,70,130,26.51
19953,3628,60,180,28.48
19954,3628,83,158,7.04
19955,3629,61,46,32.86
19956,3629,71,86,2.42
19957,3629,7,165,25.83
19958,3629,54,57,25.52
19959,3629,4,159,39.89
19960,3629,35,114,28.34
19961,3630,54,142,22.9
19962,3630,24,103,29.77
19963,3630,21,139,21.07
19964,3631,82,153,10.9
19965,3631,57,178,0.94
19966,3631,15,158,1.56
19967,3631,35,40,16.71
19968,3631,87,36,20.08
19969,3631,18,58,37.83
19970,3632,5,155,33.91
19971,3632,43,67,32.49
19972,3632,25,24,5.08
19973,3632,76,51,13.52
19974,3633,3,76,21.37
19975,3633,41,21,7.24
19976,3633,11,73,31.32
19977,3633,38,191,11.19
19978,3633,63,40,34.27
19979,3633,49,101,2.55
19980,3634,4,12,19.63
19981,3634,72,141,9.25
19982,3634,66,48,17.73
19983,3634,19,24,3.73
19984,3634,5,46,28.84
19985,3634,14,91,32.38
19986,3634,52,54,2.4
19987,3634,85,183,31.22
19988,3635,64,90,27.33
19989,3635,14,196,30.38
19990,3635,56,163,31.52
19991,3635,58,46,15.01
19992,3635,4,121,34.06
19993,3635,60,72,17.24
19994,3635,66,124,32.21
19995,3635,83,191,23.52
19996,3636,27,40,25.49
19997,3636,14,38,0.82
19998,3636,82,152,3.6
19999,3636,64,141,8.32
20000,3636,30,94,33.91
20001,3636,10,168,2.82
20002,3636,89,60,27.85
20003,3636,53,118,28.91
20004,3637,65,31,21.27
20005,3637,66,71,32.24
20006,3637,49,15,17.13
20007,3637,84,189,18.3
20008,3637,17,100,13.98
20009,3637,8,125,14.1
20010,3637,34,156,8.23
20011,3638,21,117,11.01
20012,3638,8,150,38.29
20013,3638,35,179,11.29
20014,3638,27,80,2.93
20015,3638,67,143,13.73
20016,3638,41,161,23.98
20017,3638,11,24,20.69
20018,3639,56,106,29.25
20019,3639,32,90,19.85
20020,3639,1,59,33.21
20021,3639,65,27,21.79
20022,3639,67,61,6.88
20023,3640,88,110,13.49
20024,3640,38,69,18.07
20025,3640,14,41,5.72
20026,3640,51,162,23.61
20027,3640,68,165,18.63
20028,3640,18,44,10.86
20029,3640,57,114,4.06
20030,3641,69,136,19.23
20031,3641,88,107,2.22
20032,3641,29,36,1.38
20033,3641,80,146,36.95
20034,3641,17,76,14.86
20035,3642,64,37,22.03
20036,3642,18,109,13.76
20037,3642,24,126,5.12
20038,3642,2,113,21.44
20039,3642,53,118,33.75
20040,3643,70,74,1.78
20041,3643,24,172,28.7
20042,3643,75,31,25.96
20043,3643,28,123,11.05
20044,3643,58,59,17.26
20045,3644,21,30,28.26
20046,3644,39,165,22.31
20047,3644,58,120,25.78
20048,3645,61,200,32.84
20049,3645,18,41,27.3
20050,3645,9,188,39.14
20051,3645,11,73,23.51
20052,3645,49,144,36.74
20053,3646,65,50,23.28
20054,3646,56,134,29.13
20055,3646,23,14,20.07
20056,3646,11,174,3.53
20057,3647,53,115,21.01
20058,3647,76,83,32.86
20059,3647,37,164,6.06
20060,3647,72,62,17.34
20061,3648,25,53,38.32
20062,3648,43,125,5.02
20063,3648,74,94,38.11
20064,3648,47,79,22.84
20065,3648,56,148,10.5
20066,3648,21,126,27.63
20067,3649,23,149,4.16
20068,3649,64,38,19.7
20069,3649,50,159,23.8
20070,3649,37,79,12.74
20071,3649,83,153,7.93
20072,3649,49,64,37.63
20073,3649,23,79,19.97
20074,3649,2,89,7.12
20075,3650,15,52,2.46
20076,3650,57,69,39.19
20077,3650,12,108,22.45
20078,3650,69,21,15.54
20079,3650,72,56,11.16
20080,3650,32,168,25.56
20081,3651,89,133,38.72
20082,3651,26,42,37.64
20083,3651,73,155,21.69
20084,3651,74,35,22.26
20085,3651,90,97,24.49
20086,3651,7,102,20.33
20087,3652,24,80,16.99
20088,3652,38,184,36.63
20089,3652,15,27,34.76
20090,3652,67,11,33.72
20091,3652,35,112,18.35
20092,3652,90,14,17.19
20093,3652,55,164,8.98
20094,3653,10,17,30.54
20095,3653,51,72,20.18
20096,3653,1,185,17.85
