venta_id,fecha,tienda_id,empleado_id,cliente_id,metodo_pago,total
58241,2024-10-16,15,165,2568,Bizum,774.41
58242,2025-06-22,19,123,829,Otros,1331.98
58243,2024-12-11,11,143,2873,Otros,1222.58
58244,2024-09-01,5,185,49,Tarjeta,353.21
58245,2025-09-03,14,141,796,Efectivo,1380.24
58246,2024-07-18,2,185,2126,Otros,462.7
58247,2024-06-09,7,28,0,Tarjeta,441.96
58248,2024-06-07,20,96,1633,Tarjeta,1542.61
58249,2023-05-25,14,118,0,Efectivo,436.94
58250,2025-03-10,14,24,837,Otros,2092.57
58251,2025-01-23,5,143,0,Efectivo,71.75
58252,2024-05-08,4,134,864,Tarjeta,1200.91
58253,2024-05-30,5,36,0,Bizum,442.78
58254,2024-08-24,12,100,1222,Tarjeta,1851.26
58255,2023-11-07,18,195,0,Otros,787.0
58256,2024-08-25,2,137,787,Bizum,1425.57
58257,2024-02-01,20,86,1688,Bizum,603.7
58258,2025-06-17,20,118,0,Bizum,532.11
58259,2023-06-05,5,42,0,Efectivo,1184.53
58260,2025-05-04,6,109,1824,Tarjeta,258.25
58261,2023-01-04,1,96,0,Bizum,1774.44
58262,2024-11-21,19,114,1239,Tarjeta,1501.36
58263,2025-06-03,8,174,2365,Efectivo,51.95
58264,2024-07-05,7,45,1373,Bizum,51.93
58265,2024-12-04,11,172,1594,Otros,1514.95
58266,2025-12-20,7,66,501,Otros,777.08
58267,2023-04-28,10,119,1961,Otros,1517.16
58268,2023-05-29,3,130,3000,Efectivo,1174.91
58269,2025-08-04,6,110,1017,Tarjeta,44.96
58270,2023-08-15,12,134,1927,Bizum,2475.54
58271,2023-03-10,8,72,0,Otros,856.02
58272,2023-12-25,5,183,2115,Tarjeta,1696.72
58273,2025-09-19,20,188,0,Otros,968.26
58274,2023-09-02,1,36,2995,Otros,287.26
58275,2025-06-19,19,46,750,Efectivo,1474.86
58276,2025-09-26,20,61,1199,Bizum,1608.07
58277,2023-09-05,18,118,0,Otros,119.9
58278,2024-09-23,19,18,0,Efectivo,1298.35
58279,2023-08-31,16,149,0,Bizum,497.71
58280,2023-11-03,6,178,0,Otros,1432.0
58281,2023-07-22,18,198,2160,Efectivo,1367.76
58282,2023-04-25,9,166,442,Tarjeta,1571.27
58283,2025-12-17,15,45,1414,Bizum,461.56
58284,2024-03-09,18,10,2437,Bizum,364.79
58285,2025-06-09,5,137,1911,Otros,1575.68
58286,2024-04-29,10,150,1667,Bizum,263.38
58287,2024-06-14,13,195,0,Bizum,1084.99
58288,2025-08-17,6,52,2193,Efectivo,2029.37
58289,2024-03-24,10,60,1508,Tarjeta,1843.25
58290,2025-06-28,14,23,1009,Efectivo,127.9
58291,2023-05-12,11,84,1079,Efectivo,895.74
58292,2025-12-15,7,54,0,Tarjeta,1573.73
58293,2024-08-23,16,22,2609,Bizum,2139.97
58294,2024-07-20,5,116,0,Bizum,1022.87
58295,2024-09-22,9,92,0,Otros,1155.7
58296,2023-01-21,19,65,2863,Tarjeta,473.68
58297,2024-02-17,4,60,459,Tarjeta,150.41
58298,2023-09-11,10,102,2307,Otros,471.04
58299,2025-06-03,20,161,2916,Tarjeta,1371.71
58300,2025-07-14,12,56,0,Tarjeta,1215.27
58301,2025-02-14,16,15,1952,Bizum,1555.07
58302,2023-08-20,12,159,0,Tarjeta,1442.17
58303,2024-09-19,11,159,2516,Bizum,1079.72
58304,2023-04-15,3,11,2022,Otros,29.34
58305,2024-06-16,19,129,0,Otros,540.9
58306,2023-07-19,12,16,1786,Tarjeta,2572.73
58307,2025-10-04,1,126,1844,Otros,63.49
58308,2025-07-22,13,79,2632,Bizum,482.16
58309,2024-07-02,1,93,419,Bizum,506.2
58310,2024-12-19,20,176,2149,Efectivo,836.34
58311,2025-04-09,17,138,986,Otros,1985.68
58312,2024-01-09,1,121,399,Efectivo,1986.0
58313,2025-07-27,8,21,0,Bizum,637.51
58314,2024-06-02,6,58,2397,Efectivo,117.26
58315,2025-10-02,1,171,226,Tarjeta,702.47
58316,2023-06-09,13,27,0,Otros,1892.67
58317,2024-01-14,1,78,2934,Efectivo,1388.88
58318,2025-03-05,13,198,648,Bizum,471.78
58319,2023-06-11,12,124,800,Bizum,287.87
58320,2023-05-05,15,127,1051,Tarjeta,2010.08
58321,2024-09-06,15,189,294,Tarjeta,1026.58
58322,2025-05-20,8,177,454,Efectivo,770.39
58323,2024-09-27,19,151,0,Bizum,312.09
58324,2025-02-04,13,198,1187,Efectivo,914.79
58325,2025-11-17,13,157,2112,Tarjeta,286.76
58326,2024-09-29,16,117,0,Bizum,1492.42
58327,2025-03-02,17,26,0,Efectivo,1527.69
58328,2024-09-13,20,110,0,Tarjeta,1269.36
58329,2023-09-05,18,140,0,Tarjeta,2430.92
58330,2024-02-18,11,191,0,Tarjeta,1149.42
58331,2025-01-21,8,41,1101,Tarjeta,484.4
58332,2025-07-04,15,162,0,Bizum,1010.94
58333,2025-08-11,9,109,0,Tarjeta,1748.21
58334,2024-09-28,17,94,2511,Efectivo,108.24
58335,2025-07-21,5,62,177,Otros,1482.1
58336,2025-04-23,11,96,0,Efectivo,221.06
58337,2025-01-01,12,51,0,Bizum,1922.16
58338,2024-08-23,3,82,914,Efectivo,624.42
58339,2025-04-24,14,138,2266,Efectivo,851.66
58340,2025-12-15,2,165,0,Bizum,398.85
58341,2024-01-30,14,123,0,Otros,1246.85
58342,2023-03-08,1,143,1187,Bizum,209.4
58343,2025-04-27,4,74,1082,Bizum,869.25
58344,2025-06-02,15,33,2869,Otros,1957.97
58345,2025-10-11,19,182,1253,Efectivo,114.66
58346,2023-09-07,20,17,2330,Bizum,2462.97
58347,2025-10-15,6,108,2010,Efectivo,254.02
58348,2023-06-11,9,94,2426,Bizum,315.18
58349,2024-06-15,1,124,1129,Bizum,1354.74
58350,2024-04-14,12,13,1481,Bizum,1614.65
58351,2025-06-20,5,21,1516,Tarjeta,1136.21
58352,2025-01-26,5,62,0,Otros,2063.66
58353,2025-11-27,8,90,898,Otros,891.33
58354,2023-11-28,18,151,0,Otros,335.22
58355,2025-11-05,13,34,58,Tarjeta,1234.41
58356,2023-11-01,14,34,594,Tarjeta,2134.63
58357,2023-05-15,13,72,0,Bizum,718.35
58358,2024-03-10,18,50,0,Bizum,195.34
58359,2023-12-26,15,46,1627,Efectivo,14.72
58360,2025-11-27,15,20,585,Bizum,2337.21
58361,2023-02-05,1,35,581,Efectivo,1107.17
58362,2025-08-14,3,32,1843,Bizum,563.47
58363,2025-10-09,20,177,1331,Bizum,666.17
58364,2023-08-16,13,87,0,Otros,247.73
58365,2024-04-02,16,9,1647,Efectivo,645.83
58366,2023-10-21,11,91,0,Bizum,1140.14
58367,2025-09-14,12,130,2886,Tarjeta,733.5
58368,2024-01-13,13,29,188,Otros,120.79
58369,2024-05-26,11,158,0,Bizum,393.84
58370,2024-07-02,10,78,2685,Tarjeta,657.57
58371,2025-07-19,5,69,0,Efectivo,1476.12
58372,2025-12-29,20,46,223,Bizum,534.91
58373,2024-04-28,19,183,338,Bizum,1958.92
58374,2025-10-15,17,12,138,Bizum,637.25
58375,2025-05-10,9,57,0,Otros,1354.21
58376,2023-01-29,3,198,636,Efectivo,1061.98
58377,2025-01-11,13,22,2972,Efectivo,358.08
58378,2024-01-19,7,70,0,Bizum,879.78
58379,2024-07-09,10,175,808,Bizum,627.67
58380,2023-06-27,6,150,1254,Tarjeta,427.31
58381,2024-07-22,8,27,297,Otros,287.04
58382,2024-09-17,15,87,1752,Tarjeta,1618.97
58383,2025-05-13,15,186,0,Otros,2744.24
58384,2024-08-14,15,4,0,Bizum,501.13
58385,2023-07-30,5,98,532,Otros,1215.59
58386,2023-01-11,7,27,1998,Otros,414.45
58387,2025-01-07,19,72,2301,Bizum,1521.88
58388,2024-10-27,14,188,1104,Efectivo,899.05
58389,2024-11-26,7,39,2973,Bizum,682.32
58390,2024-10-04,1,106,1779,Efectivo,1332.73
58391,2025-03-24,6,199,1247,Tarjeta,850.8
58392,2023-10-05,7,107,0,Efectivo,1761.64
58393,2025-02-28,18,133,0,Bizum,1457.24
58394,2025-11-29,4,21,971,Otros,15.28
58395,2024-07-29,7,150,2202,Bizum,1088.95
58396,2023-09-15,19,69,1465,Bizum,482.29
58397,2024-08-30,19,61,1098,Bizum,1768.57
58398,2024-09-15,17,27,710,Otros,1136.71
58399,2025-08-26,18,29,563,Efectivo,268.78
58400,2023-05-30,2,45,158,Tarjeta,4.64
58401,2023-09-01,17,83,803,Tarjeta,10.7
58402,2025-10-30,4,118,0,Otros,668.6
58403,2023-06-17,7,177,629,Bizum,558.6
58404,2025-12-30,13,56,0,Tarjeta,252.11
58405,2025-04-16,6,82,0,Bizum,159.04
58406,2025-08-23,11,16,2565,Efectivo,1456.48
58407,2024-12-09,12,38,2930,Bizum,1505.34
58408,2024-09-11,4,191,0,Otros,957.35
58409,2025-04-29,9,193,2157,Otros,102.96
58410,2024-12-24,4,161,2573,Bizum,835.45
58411,2024-09-30,19,101,0,Bizum,2275.18
58412,2024-02-17,16,52,0,Efectivo,565.6
58413,2023-03-25,1,194,0,Tarjeta,541.45
58414,2023-07-08,19,122,2093,Tarjeta,1065.15
58415,2024-08-26,12,189,1575,Efectivo,1200.02
58416,2023-03-23,5,86,2324,Tarjeta,629.46
58417,2023-07-21,3,22,2296,Tarjeta,1658.98
58418,2023-11-03,19,159,0,Tarjeta,1373.47
58419,2023-09-21,18,94,0,Efectivo,772.18
58420,2023-05-19,7,112,490,Bizum,350.35
58421,2025-09-30,5,80,2309,Efectivo,837.21
58422,2023-08-03,1,65,1768,Tarjeta,2855.91
58423,2024-10-08,18,84,2667,Otros,724.7
58424,2025-03-29,13,123,674,Efectivo,290.59
58425,2023-09-16,19,3,2476,Tarjeta,1840.83
58426,2023-05-25,13,57,0,Efectivo,1205.27
58427,2025-03-27,20,120,2249,Efectivo,457.63
58428,2024-01-31,19,24,611,Tarjeta,284.89
58429,2025-05-01,18,130,0,Bizum,1485.38
58430,2023-03-20,4,35,995,Bizum,1789.24
58431,2025-11-20,12,196,1105,Otros,1190.55
58432,2024-03-07,9,163,1931,Tarjeta,1437.16
58433,2024-08-15,9,15,0,Tarjeta,384.49
58434,2024-12-12,12,136,0,Bizum,621.98
58435,2024-09-22,13,82,0,Otros,2155.45
58436,2023-07-23,12,149,153,Bizum,1121.38
58437,2025-04-11,20,21,0,Otros,574.32
58438,2023-05-13,5,27,813,Bizum,230.94
58439,2025-10-01,4,156,2592,Bizum,1001.63
58440,2023-02-12,1,47,0,Otros,673.05
58441,2025-04-13,1,177,1785,Bizum,1305.77
58442,2025-06-20,16,174,1808,Otros,101.7
58443,2024-06-10,6,142,2074,Efectivo,1302.27
58444,2025-01-01,5,92,0,Bizum,973.82
58445,2025-07-14,17,43,1680,Otros,1412.66
58446,2024-04-08,9,70,0,Tarjeta,1571.32
58447,2025-11-21,7,68,0,Tarjeta,1375.8
58448,2024-10-10,17,101,1101,Otros,224.98
58449,2023-12-21,13,147,771,Efectivo,1422.07
58450,2024-12-24,2,29,578,Efectivo,2000.42
58451,2024-07-07,9,42,912,Tarjeta,1801.17
58452,2025-07-24,1,41,939,Tarjeta,1188.63
58453,2024-11-11,17,34,1195,Tarjeta,201.57
58454,2024-11-21,11,111,1679,Otros,1448.03
58455,2024-04-11,11,184,649,Tarjeta,569.79
58456,2023-11-02,3,146,1996,Otros,1851.21
58457,2024-08-20,14,60,2472,Otros,1861.01
58458,2024-11-16,2,77,1315,Bizum,69.3
58459,2023-11-07,15,132,1764,Efectivo,178.8
58460,2024-07-01,2,98,2779,Tarjeta,2197.59
58461,2024-01-04,3,110,2756,Bizum,506.29
58462,2025-04-10,12,19,0,Tarjeta,969.28
58463,2024-11-25,15,100,0,Efectivo,692.11
58464,2023-01-09,11,181,2239,Tarjeta,56.52
58465,2023-09-05,4,80,0,Bizum,1020.74
58466,2023-03-07,19,123,0,Efectivo,1387.9
58467,2025-01-19,13,28,0,Efectivo,1308.52
58468,2025-12-09,9,67,0,Tarjeta,759.1
58469,2024-12-14,6,155,1408,Efectivo,1404.8
58470,2024-11-20,17,95,2635,Bizum,2461.27
58471,2023-11-10,20,170,2538,Bizum,187.65
58472,2023-01-13,16,73,207,Tarjeta,1492.53
58473,2025-03-14,20,169,520,Efectivo,921.6
58474,2023-02-10,15,33,730,Tarjeta,372.26
58475,2025-12-30,4,192,1489,Efectivo,1740.74
58476,2023-08-02,6,128,0,Efectivo,1084.98
58477,2024-03-03,3,167,763,Bizum,648.01
58478,2023-04-14,12,40,149,Bizum,1070.18
58479,2025-12-21,11,101,2598,Efectivo,589.89
58480,2024-08-06,13,166,0,Bizum,319.38
58481,2023-01-26,16,7,1215,Otros,1456.55
58482,2024-11-29,12,81,1907,Otros,1149.36
58483,2025-12-17,5,27,2207,Tarjeta,347.77
58484,2025-03-13,17,165,0,Efectivo,1592.4
58485,2024-07-20,10,130,2331,Otros,2059.17
58486,2025-05-18,11,167,2849,Otros,128.45
58487,2024-01-25,10,27,0,Bizum,412.8
58488,2023-04-11,1,27,164,Otros,526.46
58489,2025-07-30,17,56,2731,Efectivo,138.84
58490,2025-08-29,3,36,2693,Tarjeta,686.67
58491,2024-08-02,6,146,1703,Tarjeta,1789.95
58492,2025-07-15,8,160,1312,Tarjeta,1263.64
58493,2024-11-03,3,88,18,Tarjeta,1264.82
58494,2025-07-14,7,123,1947,Bizum,625.44
58495,2025-05-16,2,152,0,Otros,823.37
58496,2024-08-24,15,69,222,Bizum,639.76
58497,2023-06-02,8,33,2905,Otros,1698.39
58498,2024-02-11,11,80,2257,Tarjeta,353.41
58499,2024-08-25,7,50,922,Tarjeta,2929.01
58500,2023-04-16,20,154,475,Otros,852.07
58501,2025-08-27,1,82,243,Bizum,73.98
58502,2024-06-22,18,104,486,Tarjeta,1034.16
58503,2025-06-29,5,176,0,Tarjeta,1010.36
58504,2024-12-17,17,85,557,Tarjeta,586.26
58505,2024-02-07,4,113,2984,Efectivo,1577.29
58506,2023-02-07,9,151,0,Bizum,1358.26
58507,2024-05-30,16,118,0,Bizum,741.57
58508,2023-01-31,5,125,0,Efectivo,317.28
58509,2024-06-02,14,53,2620,Efectivo,1637.55
58510,2025-09-11,15,128,884,Efectivo,290.05
58511,2024-10-09,3,178,0,Efectivo,1387.93
58512,2023-03-23,12,71,1253,Otros,766.05
58513,2025-01-11,5,77,0,Otros,2124.37
58514,2025-10-09,12,180,2289,Bizum,1093.6
58515,2024-08-19,6,177,2645,Efectivo,1514.64
58516,2024-10-06,13,24,0,Bizum,594.65
58517,2024-11-10,10,138,734,Efectivo,1286.67
58518,2024-02-11,19,158,1502,Efectivo,853.16
58519,2023-06-25,12,131,470,Tarjeta,1174.87
58520,2024-11-11,16,29,1192,Bizum,744.47
58521,2023-09-03,3,162,2935,Efectivo,1721.25
58522,2024-01-30,3,154,434,Otros,663.66
58523,2024-07-02,15,163,1421,Bizum,670.91
58524,2024-03-02,20,183,2678,Bizum,2250.15
58525,2024-09-11,17,119,0,Tarjeta,961.45
58526,2023-02-11,16,85,0,Tarjeta,442.0
58527,2023-04-20,12,57,0,Efectivo,361.22
58528,2025-08-30,12,2,2178,Efectivo,440.94
58529,2024-08-20,6,191,1532,Tarjeta,882.44
58530,2024-10-25,16,67,1081,Bizum,1041.74
58531,2023-06-02,5,39,822,Bizum,374.75
58532,2023-09-27,13,67,0,Efectivo,1674.84
58533,2024-11-21,19,12,0,Bizum,442.75
58534,2025-09-15,12,153,2335,Tarjeta,1698.09
58535,2024-01-19,1,198,133,Tarjeta,2618.82
58536,2023-06-01,2,119,0,Otros,1445.98
58537,2024-05-11,6,6,1154,Otros,472.39
58538,2023-11-11,15,130,0,Otros,1153.15
58539,2024-08-23,7,197,156,Otros,1392.72
58540,2024-06-18,11,164,0,Otros,458.6
58541,2024-10-10,7,97,2992,Otros,423.54
58542,2025-07-12,8,114,863,Efectivo,881.82
58543,2024-12-14,20,89,972,Tarjeta,511.11
58544,2025-06-21,16,22,0,Tarjeta,866.62
58545,2025-05-30,9,153,717,Tarjeta,1296.37
58546,2023-03-10,11,25,0,Efectivo,226.34
58547,2023-07-31,5,17,881,Bizum,5.32
58548,2024-05-03,10,9,1440,Bizum,1558.51
58549,2023-10-27,13,114,1012,Bizum,914.6
58550,2024-05-17,7,79,1743,Efectivo,768.84
58551,2024-01-09,4,165,0,Efectivo,868.5
58552,2024-09-29,8,44,2724,Bizum,827.17
58553,2025-08-11,10,193,1410,Otros,542.55
58554,2025-07-05,20,32,0,Otros,1866.36
58555,2023-10-23,7,34,2324,Efectivo,680.39
58556,2024-02-17,2,140,1887,Otros,1535.53
58557,2023-02-05,14,18,2567,Tarjeta,373.04
58558,2024-06-20,9,166,155,Efectivo,2140.67
58559,2023-10-16,3,85,0,Bizum,1047.7
58560,2025-07-25,2,1,2108,Otros,865.31
58561,2023-02-13,7,20,490,Efectivo,1194.18
58562,2023-04-17,1,196,755,Efectivo,1012.12
58563,2025-08-22,9,166,307,Otros,500.66
58564,2025-03-27,9,170,0,Efectivo,455.92
58565,2023-11-05,10,108,1053,Bizum,2432.6
58566,2024-01-13,1,85,1767,Bizum,2873.7
58567,2025-09-02,19,145,2678,Otros,1934.33
58568,2025-06-19,3,73,1143,Bizum,1616.05
58569,2023-10-11,4,54,1102,Bizum,1152.64
58570,2025-09-15,13,166,1126,Efectivo,1793.5
58571,2025-12-16,14,111,0,Efectivo,1207.44
58572,2025-10-27,4,186,0,Tarjeta,364.06
58573,2025-09-17,12,159,581,Efectivo,843.96
58574,2023-06-15,8,131,2812,Bizum,1079.49
58575,2025-01-08,17,47,0,Otros,1461.66
58576,2024-05-15,5,194,772,Tarjeta,558.28
58577,2023-05-29,4,133,1739,Bizum,1383.84
58578,2025-06-20,2,78,0,Efectivo,968.06
58579,2024-01-08,16,20,0,Efectivo,312.2
58580,2023-07-31,20,35,0,Efectivo,531.9
58581,2024-06-08,3,145,2464,Otros,2646.95
58582,2024-09-04,18,187,1192,Tarjeta,1941.0
58583,2023-01-26,14,78,1445,Efectivo,68.9
58584,2024-07-16,4,69,903,Otros,641.72
58585,2025-11-30,9,3,928,Bizum,1084.79
58586,2023-03-20,3,99,0,Tarjeta,600.33
58587,2023-06-10,16,80,2010,Tarjeta,791.28
58588,2025-09-04,12,94,2264,Tarjeta,812.27
58589,2025-02-15,12,172,0,Efectivo,104.91
58590,2025-12-14,20,129,0,Tarjeta,1210.86
58591,2024-04-24,15,185,2377,Efectivo,1533.15
58592,2024-02-11,9,174,2863,Efectivo,842.62
58593,2023-11-20,7,64,0,Bizum,656.56
58594,2025-03-28,3,8,935,Otros,449.27
58595,2023-01-29,13,32,0,Bizum,1522.18
58596,2025-03-31,1,27,2205,Bizum,423.44
58597,2023-10-07,14,178,0,Efectivo,827.94
58598,2025-12-09,10,75,582,Tarjeta,1573.1
58599,2024-01-15,15,34,0,Bizum,1256.42
58600,2025-05-19,9,54,0,Otros,136.35
58601,2024-08-14,18,87,922,Efectivo,358.02
58602,2025-07-13,17,28,0,Tarjeta,1022.75
58603,2025-10-18,9,90,0,Otros,2004.62
58604,2024-11-18,3,77,2699,Bizum,1246.14
58605,2024-04-15,14,90,414,Otros,1900.73
58606,2025-11-14,8,20,0,Efectivo,458.08
58607,2023-11-03,4,13,0,Efectivo,1394.11
58608,2025-02-10,16,106,899,Tarjeta,527.42
58609,2024-02-03,6,3,1359,Bizum,580.49
58610,2025-03-01,16,136,0,Otros,1120.87
58611,2025-04-15,17,162,1984,Efectivo,1238.31
58612,2025-12-18,18,37,0,Otros,367.4
58613,2023-09-01,15,15,1759,Otros,1291.5
58614,2025-03-30,3,149,1321,Otros,421.03
58615,2025-04-26,11,188,2370,Tarjeta,641.34
58616,2025-07-02,6,67,2259,Efectivo,634.72
58617,2023-12-19,7,41,2513,Tarjeta,214.52
58618,2023-03-05,20,42,1500,Tarjeta,2535.8
58619,2023-11-11,9,168,0,Bizum,229.64
58620,2025-01-29,2,59,0,Efectivo,1336.16
58621,2023-01-23,12,195,0,Efectivo,1517.97
58622,2025-11-23,16,71,0,Bizum,1630.15
58623,2024-10-30,8,58,0,Bizum,2270.32
58624,2024-03-16,9,174,0,Bizum,1.76
58625,2024-05-24,1,54,2819,Bizum,2000.09
58626,2024-09-23,6,53,921,Tarjeta,1201.88
58627,2024-09-23,9,111,2587,Tarjeta,765.04
58628,2024-10-15,11,21,2889,Efectivo,1552.75
58629,2023-09-26,4,89,0,Otros,237.95
58630,2023-01-25,2,101,263,Efectivo,1427.23
58631,2023-05-11,7,117,0,Efectivo,459.77
58632,2025-12-23,1,125,0,Tarjeta,1427.48
58633,2023-10-19,14,119,1021,Tarjeta,1185.4
58634,2023-04-09,15,110,0,Bizum,725.4
58635,2025-04-28,7,118,1326,Bizum,284.82
58636,2024-10-04,19,54,1222,Otros,1459.26
58637,2025-01-08,2,153,0,Tarjeta,1090.13
58638,2025-12-21,5,134,1199,Otros,1933.6
58639,2025-05-26,3,39,274,Otros,1456.17
58640,2023-06-15,11,159,1626,Otros,1671.93
58641,2024-12-12,20,59,0,Otros,1217.22
58642,2024-10-12,6,39,0,Tarjeta,1484.48
58643,2024-09-24,9,150,0,Bizum,1800.23
58644,2024-10-11,4,48,2269,Tarjeta,344.04
58645,2024-10-14,9,83,421,Bizum,1246.78
58646,2025-06-30,7,10,556,Efectivo,1290.18
58647,2025-12-17,13,155,1932,Tarjeta,1594.44
58648,2025-08-04,18,13,1209,Tarjeta,1158.02
58649,2025-02-02,19,155,2120,Efectivo,705.57
58650,2024-03-23,8,174,2039,Efectivo,2593.62
58651,2025-04-16,20,10,0,Otros,1350.3
58652,2024-05-29,1,185,0,Tarjeta,243.33
58653,2025-03-24,17,73,1786,Otros,1471.78
58654,2024-07-23,7,76,0,Tarjeta,433.33
58655,2024-05-31,4,140,2254,Efectivo,907.76
58656,2023-03-25,17,56,2963,Otros,1120.59
58657,2023-03-05,17,78,2241,Tarjeta,1216.07
58658,2024-11-05,4,179,0,Bizum,605.85
58659,2024-04-21,9,54,515,Otros,1386.51
58660,2025-11-13,9,56,1547,Tarjeta,244.34
58661,2023-03-28,7,197,2550,Tarjeta,2028.43
58662,2023-07-23,16,10,2681,Otros,783.55
58663,2025-02-13,17,67,811,Otros,280.27
58664,2023-11-03,13,64,0,Bizum,500.58
58665,2023-05-14,19,131,767,Bizum,1005.01
58666,2024-09-20,11,7,162,Otros,1104.32
58667,2024-03-02,3,4,1574,Tarjeta,450.44
58668,2024-05-28,19,37,1351,Otros,374.31
58669,2024-05-12,11,74,0,Bizum,334.95
58670,2023-04-17,1,188,514,Tarjeta,693.49
58671,2023-08-15,3,162,101,Efectivo,876.19
58672,2024-09-30,20,1,2379,Bizum,663.46
58673,2024-05-18,10,31,1770,Efectivo,1856.85
58674,2026-01-01,13,141,1646,Otros,243.16
58675,2023-08-22,6,195,598,Otros,3072.39
58676,2024-02-11,16,8,321,Tarjeta,1996.1
58677,2023-12-22,17,152,1895,Tarjeta,970.9
58678,2025-03-26,19,171,2140,Otros,781.33
58679,2023-08-18,19,90,0,Tarjeta,1061.17
58680,2025-01-14,17,24,1896,Efectivo,133.84
58681,2024-12-18,6,108,1070,Otros,336.93
58682,2024-11-26,2,16,2843,Efectivo,809.28
58683,2024-08-28,1,195,0,Efectivo,763.8
58684,2024-09-09,20,135,0,Tarjeta,1540.13
58685,2023-09-21,7,43,0,Bizum,2214.18
58686,2025-09-16,15,168,0,Efectivo,2035.76
58687,2023-03-27,17,69,0,Tarjeta,336.6
58688,2025-02-18,6,166,1955,Tarjeta,560.61
58689,2025-06-06,4,116,432,Efectivo,877.84
58690,2024-07-24,16,124,0,Otros,1293.62
58691,2024-11-05,9,38,391,Efectivo,1958.48
58692,2025-04-04,18,32,0,Otros,80.32
58693,2025-11-23,14,186,401,Otros,33.66
58694,2023-12-04,7,21,2593,Bizum,411.59
58695,2023-12-16,19,147,34,Efectivo,1796.9
58696,2024-02-16,8,93,1294,Tarjeta,1129.91
58697,2025-09-24,18,2,0,Efectivo,46.56
58698,2025-07-09,11,13,0,Efectivo,297.57
58699,2024-09-01,2,86,0,Bizum,1721.38
58700,2024-08-03,16,16,0,Efectivo,962.5
58701,2025-01-15,17,157,2505,Bizum,2211.26
58702,2024-07-05,18,34,1603,Bizum,1641.77
58703,2025-07-21,13,4,2111,Otros,877.83
58704,2025-01-09,17,32,953,Efectivo,1108.82
58705,2025-07-16,3,156,2678,Otros,1222.24
58706,2025-12-09,1,2,1699,Efectivo,481.87
58707,2024-06-13,7,98,861,Tarjeta,328.78
58708,2025-03-27,6,49,307,Efectivo,1122.58
58709,2025-02-15,8,17,0,Tarjeta,140.18
58710,2024-05-11,12,185,0,Tarjeta,712.62
58711,2024-06-17,8,145,1933,Bizum,885.64
58712,2024-12-30,16,134,0,Bizum,1893.74
58713,2025-07-25,14,95,1803,Tarjeta,996.19
58714,2023-11-20,11,106,2556,Efectivo,102.18
58715,2024-07-26,12,66,1787,Tarjeta,1348.79
58716,2023-06-14,11,2,2476,Otros,1097.48
58717,2024-10-18,14,50,556,Otros,1786.73
58718,2024-03-09,16,175,545,Efectivo,554.35
58719,2025-01-27,15,39,0,Bizum,262.54
58720,2023-09-18,5,16,1696,Bizum,1484.0
58721,2025-04-30,7,155,754,Otros,1576.91
58722,2025-02-24,16,106,0,Bizum,1030.4
58723,2024-03-13,18,58,2278,Efectivo,188.24
58724,2025-02-01,8,78,2213,Tarjeta,2292.53
58725,2024-11-21,10,60,2002,Bizum,462.86
58726,2024-08-09,20,20,897,Bizum,1098.08
58727,2023-05-15,14,89,283,Otros,874.79
58728,2025-06-28,8,20,0,Bizum,758.09
58729,2024-02-13,4,193,0,Otros,21.42
58730,2024-05-08,15,7,0,Tarjeta,976.22
58731,2025-04-04,6,33,2986,Bizum,808.55
58732,2023-01-03,1,134,1952,Tarjeta,183.7
58733,2023-06-17,16,185,0,Efectivo,2135.7
58734,2025-05-11,16,112,0,Tarjeta,604.85
58735,2025-06-23,17,81,2746,Bizum,1737.98
58736,2024-12-14,18,145,0,Bizum,528.91
58737,2024-04-25,19,136,0,Tarjeta,242.25
58738,2024-03-21,17,45,0,Efectivo,1060.88
58739,2025-07-17,6,16,0,Tarjeta,1041.08
58740,2025-05-02,19,117,0,Otros,876.9
58741,2024-05-31,3,115,0,Bizum,83.11
58742,2023-02-05,11,58,2509,Efectivo,1483.15
58743,2024-08-31,15,51,571,Otros,1647.26
58744,2025-01-13,19,153,764,Efectivo,1269.73
58745,2024-08-31,19,50,1592,Efectivo,2370.88
58746,2025-02-19,19,66,1174,Tarjeta,1676.42
58747,2024-05-01,1,56,1943,Bizum,2100.72
58748,2025-12-01,17,52,0,Bizum,2113.01
58749,2023-08-22,20,181,0,Bizum,540.59
58750,2024-10-25,2,132,1927,Efectivo,1085.22
58751,2023-07-03,10,178,2180,Otros,2448.58
58752,2025-04-11,11,165,0,Tarjeta,1262.27
58753,2024-04-02,1,194,0,Bizum,1609.67
58754,2025-02-23,6,140,2635,Efectivo,718.02
58755,2023-10-09,13,50,233,Bizum,806.47
58756,2023-01-26,4,51,0,Otros,2420.64
58757,2023-07-23,17,8,0,Efectivo,924.08
58758,2025-07-22,16,161,0,Efectivo,919.24
58759,2024-03-13,10,92,0,Tarjeta,1181.95
58760,2025-09-27,15,112,951,Efectivo,1447.7
58761,2024-01-18,18,66,2582,Tarjeta,1509.9
58762,2025-07-18,9,46,2796,Efectivo,848.85
58763,2024-06-22,16,129,2551,Tarjeta,167.79
58764,2023-01-29,7,95,0,Otros,780.89
58765,2025-08-16,1,192,0,Tarjeta,739.47
58766,2024-04-16,13,141,468,Otros,1231.65
58767,2025-12-07,13,6,1971,Bizum,679.86
