compra_id,fecha,tienda_id,proveedor_id,total
2258,2024-07-07,13,3,13809.38
2259,2025-12-17,5,1,12308.07
2260,2024-10-10,16,9,12335.22
2261,2024-07-09,14,8,1516.83
2262,2025-04-13,8,9,15629.02
2263,2025-02-02,12,7,10940.21
2264,2023-06-08,2,12,10538.3
2265,2023-04-07,3,1,19711.37
2266,2023-01-09,6,13,24222.19
2267,2025-07-05,2,12,5182.85
2268,2023-10-28,9,1,6655.27
2269,2024-12-30,14,11,8088.6
2270,2025-11-07,1,3,23702.33
2271,2024-01-19,19,15,7511.04
2272,2024-04-12,6,13,7871.99
2273,2025-10-10,5,10,15105.96
2274,2023-09-23,16,8,13163.88
2275,2023-03-07,3,1,15560.56
2276,2024-01-04,2,15,13130.78
2277,2025-02-14,12,15,6301.34
2278,2024-05-05,7,2,18810.13
2279,2025-03-16,3,3,13044.41
2280,2023-04-30,2,8,11940.37
2281,2024-02-19,9,12,10061.99
2282,2025-11-25,8,8,11433.67
2283,2024-04-04,19,9,13248.92
2284,2025-10-08,18,14,7805.39
2285,2024-03-12,8,2,11361.34
2286,2025-08-08,17,11,2208.53
2287,2023-07-15,14,4,13571.78
2288,2025-09-01,17,11,6035.21
2289,2024-09-05,4,5,15293.36
2290,2024-02-19,9,11,9377.87
2291,2023-07-01,5,6,19656.16
2292,2023-01-20,13,13,4200.81
2293,2025-01-31,13,11,11463.63
2294,2023-05-01,10,2,8270.93
2295,2025-09-20,10,12,20057.52
2296,2025-02-12,2,15,2848.72
2297,2025-07-30,14,14,7116.68
2298,2025-06-01,16,8,16498.37
2299,2025-08-18,10,12,17811.91
2300,2024-04-24,17,3,11798.94
2301,2024-02-03,1,2,6633.91
2302,2025-12-31,18,3,12680.64
2303,2024-07-24,2,10,11674.07
2304,2024-07-18,1,1,10034.3
2305,2023-05-29,3,14,12967.19
2306,2023-07-30,13,2,10197.77
2307,2025-09-09,1,5,16918.7
2308,2025-06-10,18,10,12619.42
2309,2025-11-02,12,14,7177.53
2310,2025-09-22,5,8,15869.23
2311,2024-11-25,4,6,17584.29
2312,2024-03-17,17,13,18790.44
2313,2023-12-06,11,7,8433.28
2314,2025-11-29,18,3,17318.05
2315,2025-12-08,13,1,8006.04
2316,2025-02-03,14,8,9125.46
2317,2024-08-07,4,14,11417.04
2318,2025-11-02,11,4,11238.29
2319,2025-01-14,11,8,7793.03
2320,2023-01-25,6,3,12386.06
2321,2024-06-22,7,10,7823.84
2322,2024-01-15,10,12,14859.01
2323,2024-09-06,19,7,9836.7
2324,2025-11-19,1,11,16944.78
2325,2024-07-11,9,13,11776.46
2326,2023-05-29,8,13,17710.78
2327,2023-03-09,4,9,2484.35
2328,2024-12-31,6,7,9161.76
2329,2023-06-12,3,14,9006.16
2330,2023-05-23,2,1,10154.62
2331,2023-07-06,19,11,7706.7
2332,2023-01-15,19,9,14114.69
2333,2025-02-12,19,5,1061.25
2334,2025-03-21,5,1,7775.81
2335,2025-02-25,2,4,7874.29
2336,2024-09-03,1,1,4011.64
2337,2025-03-12,4,5,17858.86
2338,2023-11-27,10,11,894.15
2339,2023-08-04,13,6,16230.97
2340,2025-04-01,1,5,12299.96
2341,2025-06-02,7,12,17180.27
2342,2023-06-14,18,8,4531.23
2343,2023-10-20,10,13,10694.04
2344,2025-05-19,7,6,5510.04
2345,2024-06-24,17,2,12197.88
2346,2024-01-17,15,7,5489.39
2347,2023-03-16,15,10,6365.24
2348,2025-05-16,18,3,14580.59
2349,2024-09-18,3,11,14390.67
2350,2024-12-06,5,9,26637.75
2351,2024-12-15,17,1,9353.01
2352,2023-04-19,8,13,10542.42
2353,2023-09-09,3,10,14820.96
2354,2024-02-29,14,8,11955.69
2355,2024-06-25,7,3,3560.55
2356,2024-06-27,4,15,3326.15
2357,2025-11-04,19,13,15365.47
2358,2024-05-07,14,12,14588.19
2359,2023-10-20,14,12,10649.3
2360,2024-12-15,11,15,12799.66
2361,2024-07-03,17,15,9999.2
2362,2025-11-29,14,1,10553.69
2363,2025-07-25,13,1,3245.09
2364,2023-01-15,7,9,7521.55
2365,2025-09-04,6,12,12607.26
2366,2023-07-31,16,13,12832.66
2367,2025-08-27,3,15,7114.32
2368,2025-12-23,3,3,17885.76
2369,2024-05-26,19,6,14558.33
2370,2023-04-17,6,4,13798.18
2371,2025-07-03,5,5,12061.8
2372,2025-05-01,14,1,9473.66
2373,2023-06-02,16,5,21537.11
2374,2024-07-20,5,12,11888.49
2375,2025-02-11,20,15,4097.14
2376,2025-09-08,5,2,19714.79
2377,2025-10-02,10,4,10724.39
2378,2023-01-07,19,8,9820.41
2379,2025-07-07,13,6,15352.55
2380,2024-11-29,1,13,14111.81
2381,2024-12-03,3,11,9667.85
2382,2023-06-23,3,9,14022.92
2383,2024-01-05,9,13,8209.8
2384,2023-03-16,11,9,11027.13
2385,2025-07-10,8,14,17468.15
2386,2023-03-04,20,10,4161.71
2387,2024-12-14,7,7,15905.66
2388,2023-09-21,7,12,17434.36
2389,2024-09-02,9,15,13119.02
2390,2025-12-02,16,5,23685.08
2391,2023-04-19,20,5,14395.48
2392,2023-07-05,15,6,17610.84
2393,2025-10-10,12,9,12354.27
2394,2025-09-06,15,14,18822.96
2395,2023-01-22,4,4,12988.07
2396,2024-07-20,13,6,7395.42
2397,2023-12-28,3,12,13699.4
2398,2023-06-13,2,1,16395.82
2399,2023-12-24,3,11,23479.99
2400,2024-10-18,9,13,11472.73
2401,2024-05-18,16,15,17135.9
2402,2024-09-11,14,5,14432.77
2403,2025-05-15,18,11,16535.0
2404,2023-10-11,18,15,15112.62
2405,2023-01-03,8,13,3795.88
2406,2023-02-04,11,5,5428.27
2407,2024-12-01,8,1,17931.85
2408,2025-10-16,10,10,13733.29
2409,2025-10-30,3,9,12296.94
2410,2025-01-10,14,14,21588.1
2411,2024-12-31,17,8,15557.88
2412,2024-06-15,13,14,15441.47
2413,2023-05-19,1,2,5821.68
2414,2025-06-06,5,15,7196.75
2415,2024-01-10,8,6,8215.34
2416,2023-11-21,3,6,8054.8
2417,2024-03-10,16,3,5842.6
2418,2025-07-17,8,8,7327.57
2419,2024-12-07,2,12,18742.83
2420,2024-07-26,11,11,20165.79
2421,2023-01-10,2,9,4984.78
2422,2024-11-22,15,6,7653.59
2423,2024-01-30,7,1,13276.04
2424,2025-11-21,1,9,15659.17
2425,2025-12-23,1,10,7983.25
2426,2024-02-18,14,8,12398.98
2427,2024-12-03,10,3,12391.96
2428,2023-07-01,19,6,12342.88
2429,2023-07-19,3,6,15950.62
2430,2024-04-15,12,11,12692.12
2431,2025-04-16,3,6,12348.47
2432,2025-12-16,11,7,10802.61
2433,2024-06-17,10,15,5040.52
2434,2025-10-20,14,5,22165.26
2435,2023-12-12,4,7,12984.35
2436,2024-06-28,13,4,5351.9
2437,2023-09-22,6,14,9399.83
2438,2024-11-02,18,5,6013.57
2439,2025-12-31,14,5,12924.5
2440,2024-06-08,5,15,9190.06
2441,2025-04-14,12,5,1434.12
2442,2024-03-31,15,14,19857.79
2443,2023-08-04,15,8,12335.85
2444,2025-12-13,9,1,8813.38
2445,2023-07-18,13,5,8175.11
2446,2025-05-09,13,6,5882.03
2447,2023-01-15,17,1,14173.05
2448,2025-08-15,6,4,7798.92
2449,2023-11-13,20,5,19167.94
2450,2025-01-06,8,4,13719.39
2451,2024-12-18,20,1,17952.56
2452,2023-05-13,20,5,11976.65
2453,2023-09-05,3,9,7659.93
2454,2023-02-15,18,14,18753.91
2455,2023-10-28,15,6,12881.19
2456,2024-01-19,9,12,17064.66
2457,2023-10-12,15,15,15780.15
2458,2023-04-22,8,15,9082.86
2459,2024-02-03,5,3,9006.86
2460,2025-10-23,6,15,13364.46
2461,2025-12-11,17,8,3212.35
2462,2024-05-25,9,6,12291.86
2463,2023-08-31,10,14,20525.15
2464,2024-12-14,12,11,11601.2
2465,2023-06-28,15,12,5482.24
2466,2023-04-16,7,7,12412.07
2467,2024-09-18,20,4,14660.08
2468,2023-04-25,11,9,15156.07
2469,2025-09-30,11,12,15226.86
2470,2023-12-16,4,11,13106.51
2471,2023-12-20,11,10,8347.24
2472,2024-03-01,15,5,4209.96
2473,2025-02-17,3,1,5926.28
2474,2025-02-07,6,11,11788.95
2475,2023-12-17,2,13,9576.89
2476,2023-03-31,17,6,12653.31
2477,2025-01-07,11,15,7829.7
2478,2023-12-05,12,14,4527.35
2479,2023-05-10,17,6,21123.6
2480,2023-09-15,20,12,6412.48
2481,2023-03-21,11,9,11387.94
2482,2024-05-19,4,12,10284.32
2483,2023-01-05,4,5,11586.94
2484,2024-04-27,6,5,8864.62
2485,2024-01-12,16,7,21247.45
2486,2025-08-10,1,11,2763.25
2487,2025-08-20,11,7,13676.19
2488,2023-11-24,14,3,6009.12
2489,2023-02-27,7,6,21529.54
2490,2025-01-27,9,13,17434.61
2491,2025-07-29,7,11,17357.32
2492,2023-02-14,3,12,13063.14
2493,2024-01-27,6,12,2470.67
2494,2025-07-23,10,7,11402.55
2495,2023-10-07,13,10,21729.84
2496,2025-05-15,3,3,16935.2
2497,2025-05-30,5,1,14936.87
2498,2024-06-29,5,15,14349.11
2499,2023-06-09,12,4,19600.61
2500,2025-12-09,1,8,5312.07
2501,2024-08-31,12,7,4202.02
2502,2023-05-07,2,11,11807.21
2503,2023-09-24,9,2,7975.42
2504,2023-01-20,12,13,12410.95
2505,2023-08-26,12,11,5674.26
2506,2024-12-02,5,2,2993.02
2507,2024-01-30,12,10,8593.21
2508,2024-02-14,2,8,13579.54
2509,2025-05-27,2,12,15249.02
2510,2025-07-14,4,3,14493.66
2511,2023-12-22,9,11,19091.69
2512,2025-08-17,5,12,6397.1
2513,2025-10-07,3,1,9628.6
2514,2023-07-18,8,4,8434.95
2515,2024-10-28,5,10,15842.9
2516,2025-09-17,16,7,11807.39
2517,2025-03-11,2,7,14711.28
2518,2025-10-31,19,13,11262.18
2519,2023-09-17,3,14,11512.31
2520,2025-10-30,4,13,8313.03
2521,2023-07-11,5,14,8582.24
2522,2023-08-04,7,12,7471.71
2523,2024-03-12,19,1,12799.56
2524,2023-01-03,5,8,6777.57
2525,2023-02-20,13,1,12264.03
2526,2023-06-03,13,12,6218.22
2527,2024-09-11,6,9,18966.66
2528,2024-01-25,9,6,15296.45
2529,2023-05-07,2,10,12595.96
2530,2024-02-20,11,3,16418.03
2531,2023-07-01,14,1,8645.28
2532,2025-01-26,5,12,13701.01
2533,2024-02-01,18,7,20226.14
2534,2023-06-07,8,14,11563.54
2535,2025-01-05,1,2,8809.33
2536,2023-11-02,20,9,15281.87
2537,2024-02-14,5,1,19993.68
2538,2023-05-03,13,12,15725.64
2539,2024-06-25,6,12,15195.03
2540,2024-09-19,20,7,5924.97
2541,2025-05-23,11,15,5852.83
2542,2023-09-06,16,13,12852.9
2543,2024-04-01,6,10,15964.71
2544,2023-12-14,10,11,4564.3
2545,2023-01-23,7,10,12050.52
2546,2024-11-09,8,9,21254.97
2547,2024-06-15,20,15,21101.66
2548,2025-08-11,15,13,3373.61
2549,2025-04-06,14,2,12805.22
2550,2024-03-17,1,12,9135.5
2551,2025-12-06,13,10,15929.8
2552,2024-07-02,15,2,13203.2
2553,2024-11-29,8,5,8561.46
2554,2023-01-04,3,13,10739.62
2555,2024-12-15,10,3,9171.32
2556,2023-05-22,11,13,17248.21
2557,2024-02-06,5,6,7468.1
2558,2025-10-22,8,7,11702.52
2559,2023-02-17,1,7,15190.66
2560,2025-06-01,11,1,16859.17
2561,2025-01-25,2,2,11305.76
2562,2023-05-05,18,13,19192.61
2563,2024-06-20,12,8,9409.32
2564,2023-06-17,20,3,24490.89
2565,2023-02-25,13,1,6196.94
2566,2025-02-27,14,1,5822.73
2567,2024-11-16,12,4,10874.82
2568,2023-02-05,18,11,7831.62
2569,2024-11-12,2,14,19637.52
2570,2023-05-29,12,3,18231.82
2571,2024-10-26,18,14,11845.03
2572,2024-12-27,10,9,10556.63
2573,2024-07-14,4,15,1650.61
2574,2023-03-18,2,1,13567.6
2575,2024-10-13,11,3,16820.28
2576,2023-05-06,18,8,2250.45
2577,2023-08-15,14,2,10398.07
2578,2023-10-05,11,15,11984.71
2579,2025-03-10,12,11,15237.08
2580,2023-01-28,7,9,5511.26
2581,2025-10-24,1,12,12222.18
2582,2024-09-30,3,9,18898.08
2583,2023-05-03,19,9,11983.83
2584,2025-02-02,13,3,3158.22
2585,2024-09-21,14,5,6724.9
2586,2023-09-30,20,3,16316.0
2587,2025-06-12,13,11,11761.22
2588,2024-08-01,4,10,8502.26
2589,2023-10-11,8,11,9490.66
2590,2025-04-26,10,15,13058.38
2591,2025-11-22,12,15,15640.59
2592,2025-10-14,9,8,10543.8
2593,2025-09-25,5,12,13456.51
2594,2025-07-28,13,13,7145.66
2595,2025-07-01,8,5,22447.61
2596,2024-10-12,17,2,18511.59
2597,2025-06-24,2,8,13284.68
2598,2023-09-18,15,12,9256.81
2599,2023-11-15,13,5,10643.73
2600,2025-08-02,9,9,10472.8
2601,2023-01-03,2,6,16435.87
2602,2023-07-31,9,2,12366.97
2603,2024-01-02,13,8,11526.92
2604,2025-08-13,6,3,16846.5
2605,2025-08-22,13,15,11543.5
2606,2025-12-09,10,13,5369.48
2607,2023-03-12,9,7,14246.85
2608,2023-09-28,16,1,10043.59
2609,2023-04-14,13,2,11086.89
2610,2023-03-09,15,14,9359.96
2611,2024-07-15,6,13,8122.73
2612,2023-05-26,16,10,6969.49
2613,2025-04-10,19,2,11363.37
2614,2025-12-02,12,14,14358.64
2615,2025-12-05,13,7,12342.26
2616,2023-02-02,14,11,7291.11
2617,2024-04-11,6,8,22302.62
2618,2023-10-17,17,4,13896.01
2619,2025-11-02,1,10,4515.75
2620,2023-10-28,6,8,7430.42
2621,2024-10-07,5,2,12049.35
2622,2025-03-19,3,12,10792.39
2623,2024-11-29,1,12,7983.15
2624,2023-06-28,4,10,19317.04
2625,2025-02-15,19,2,10628.11
2626,2024-08-30,9,3,7648.32
2627,2023-02-27,17,2,4237.97
2628,2023-01-31,18,6,13836.72
2629,2023-05-13,3,10,17601.66
2630,2025-04-20,16,13,12787.78
2631,2025-05-05,4,11,14083.73
2632,2023-08-16,17,7,5507.09
2633,2024-04-30,1,8,11635.51
2634,2025-03-05,1,11,21655.94
2635,2025-02-27,15,6,21630.69
2636,2024-04-09,9,1,8989.34
2637,2025-11-09,2,4,7335.19
2638,2025-01-17,18,12,23112.73
2639,2025-04-09,7,7,8025.23
2640,2024-02-04,11,6,16649.02
2641,2024-07-20,11,6,7695.16
2642,2023-11-22,4,5,4128.4
2643,2025-01-08,5,9,8379.96
2644,2025-09-27,15,10,14755.86
2645,2025-04-15,8,5,6588.41
2646,2023-10-12,19,3,3268.82
2647,2023-05-12,12,1,8245.86
2648,2024-08-03,18,5,11852.59
2649,2024-08-18,2,4,21763.68
2650,2024-08-18,8,14,5827.01
2651,2025-07-18,2,13,13220.49
2652,2025-06-07,1,15,23183.45
2653,2025-09-09,13,10,5514.11
2654,2024-07-07,14,5,12109.7
2655,2024-12-07,3,8,18969.69
2656,2025-02-23,3,1,16370.48
2657,2024-01-09,11,12,7849.88
2658,2024-09-23,10,5,14064.66
2659,2023-04-22,20,10,10423.55
2660,2023-04-17,9,2,4293.02
2661,2023-08-23,12,15,7134.92
2662,2024-01-06,1,13,7551.93
2663,2024-03-01,6,2,8304.67
2664,2024-10-29,19,3,22269.85
2665,2024-09-30,14,15,14368.82
2666,2024-07-27,14,15,3665.48
2667,2025-01-01,20,8,10831.12
2668,2025-11-04,13,4,10780.75
2669,2025-02-21,9,12,8764.16
2670,2024-11-04,4,3,11916.7
2671,2024-12-12,3,7,11348.39
2672,2023-04-01,19,12,3708.25
2673,2024-05-04,20,7,10864.72
2674,2025-03-08,11,10,12933.76
2675,2025-04-13,17,3,4034.9
2676,2025-01-27,7,8,12568.86
2677,2024-06-21,4,3,20226.5
2678,2024-05-30,13,10,15624.57
2679,2024-11-15,19,2,14553.04
2680,2025-08-27,18,12,19604.81
2681,2025-06-24,3,11,8250.15
2682,2025-11-10,8,12,9156.15
2683,2024-10-13,8,14,5717.25
2684,2023-03-12,4,13,8486.33
2685,2024-04-02,4,9,12479.8
2686,2023-11-29,17,3,15663.72
2687,2024-08-12,18,6,3855.67
2688,2024-03-12,11,11,8983.94
2689,2023-06-19,19,3,19809.32
2690,2025-01-08,4,8,9213.04
2691,2024-10-11,11,3,8853.09
2692,2024-08-24,3,8,9875.21
2693,2024-03-15,8,10,13149.58
2694,2024-08-12,4,3,4383.5
2695,2025-09-29,20,15,21928.51
2696,2025-12-16,6,2,22386.99
2697,2024-08-07,18,4,7826.77
2698,2024-01-20,10,4,13851.92
2699,2023-03-07,7,14,1357.95
2700,2025-11-22,8,1,14298.01
2701,2023-08-17,10,14,12298.34
2702,2025-10-06,19,8,14224.21
2703,2025-03-07,8,2,9928.98
2704,2025-08-30,8,10,20953.55
2705,2024-11-07,16,3,2377.91
2706,2023-11-10,5,7,11608.52
2707,2023-11-24,5,10,5151.24
2708,2024-12-28,11,4,21623.76
2709,2023-10-20,11,3,4631.28
2710,2025-03-26,20,14,4851.69
2711,2024-12-13,2,2,16189.94
2712,2024-06-18,1,11,8538.81
2713,2024-12-22,12,15,12381.13
2714,2025-02-26,10,4,24155.62
2715,2024-11-14,17,2,21981.87
2716,2024-11-19,5,8,9232.4
2717,2025-09-22,3,13,4290.06
2718,2023-08-10,9,13,16371.32
2719,2025-07-23,3,2,2554.42
2720,2023-04-27,15,10,11679.26
2721,2024-08-21,15,8,7669.66
2722,2023-05-27,13,7,7587.93
2723,2024-10-14,20,1,8206.02
2724,2023-08-18,9,12,7173.88
2725,2023-06-17,10,2,6832.16
2726,2023-11-16,16,1,13223.01
2727,2024-10-28,5,15,11247.11
2728,2024-05-16,14,4,12259.16
2729,2024-02-27,13,2,11485.98
2730,2025-06-04,10,10,7597.26
2731,2025-06-08,20,14,16697.09
2732,2024-12-06,15,2,8234.07
2733,2025-08-17,6,13,13038.46
2734,2023-02-27,1,12,10248.72
2735,2023-10-07,6,4,12621.93
2736,2025-01-17,14,14,11500.65
2737,2025-07-24,12,11,6130.89
2738,2025-08-05,12,9,17084.88
2739,2024-06-26,2,1,8850.22
2740,2023-01-18,7,9,14026.99
2741,2024-01-16,9,14,12333.78
2742,2023-10-03,16,5,19834.66
2743,2024-01-01,20,8,2562.84
2744,2025-03-29,19,10,10273.15
2745,2024-12-10,2,12,10738.93
2746,2024-11-16,12,4,20597.11
2747,2024-02-27,16,4,10340.31
2748,2023-05-24,18,8,10717.87
2749,2025-05-19,16,4,11979.97
2750,2024-08-23,16,9,7840.17
2751,2024-12-25,15,14,13895.31
2752,2024-11-06,13,9,14328.01
2753,2023-01-21,13,12,18396.33
2754,2024-08-18,15,2,16337.83
2755,2023-07-25,12,14,12478.03
2756,2025-07-23,11,1,11967.86
2757,2024-06-15,4,11,4343.5
2758,2025-03-05,7,6,8093.6
2759,2024-03-19,13,11,17736.6
2760,2023-07-19,11,1,14834.82
2761,2024-04-05,17,10,8351.37
2762,2025-08-01,20,13,12313.95
2763,2023-07-10,12,2,11916.37
2764,2023-09-06,7,5,10385.07
2765,2025-07-02,15,6,7026.53
2766,2024-11-06,5,15,11580.52
2767,2025-05-01,2,9,18304.05
2768,2024-05-03,6,6,22440.81
2769,2024-04-22,8,15,7738.73
2770,2023-09-07,19,8,8913.38
2771,2025-03-24,1,7,24003.46
2772,2025-10-03,17,11,12526.39
2773,2024-12-26,19,13,11883.38
2774,2025-05-21,13,9,10733.38
2775,2023-07-14,14,6,5655.19
2776,2024-07-07,3,1,9834.88
2777,2023-05-20,11,7,19242.74
2778,2023-05-16,12,4,7657.84
2779,2024-03-16,15,1,14025.05
2780,2023-06-03,13,3,16271.46
2781,2024-11-28,5,2,8301.19
2782,2023-05-04,9,11,25857.38
2783,2023-11-30,17,7,6697.85
2784,2023-06-26,7,14,18443.21
2785,2024-08-17,15,9,17639.98
2786,2024-09-21,11,14,20753.26
2787,2025-01-21,7,8,9504.04
2788,2025-10-31,1,15,2372.11
2789,2024-09-18,14,7,12057.37
2790,2023-11-05,4,5,12026.72
2791,2025-07-30,9,2,22455.93
2792,2025-12-20,13,9,3596.7
2793,2024-11-12,5,4,7132.53
2794,2023-08-22,12,3,16306.67
2795,2025-06-07,5,7,13382.02
2796,2023-06-04,20,8,12933.62
2797,2023-08-29,5,7,5603.1
2798,2024-07-14,17,9,14773.17
2799,2025-12-07,13,11,11578.62
2800,2025-11-12,19,15,15453.2
2801,2024-04-02,15,12,12387.97
2802,2025-06-29,16,12,8755.57
2803,2023-05-03,12,12,13509.48
2804,2023-05-25,14,9,8783.49
2805,2024-03-24,12,15,9609.0
2806,2025-07-04,3,15,13901.02
2807,2025-06-02,3,1,2988.81
2808,2024-01-26,15,14,5051.44
2809,2025-06-21,5,9,8358.01
2810,2023-08-07,7,12,21450.5
2811,2025-05-26,8,9,13862.06
2812,2023-11-10,13,7,14598.14
2813,2023-01-22,4,6,8537.12
2814,2023-04-24,13,7,15599.44
2815,2023-07-17,8,10,12400.22
2816,2023-05-26,9,8,9805.12
2817,2023-08-12,15,4,7570.61
2818,2024-09-24,1,4,9784.53
2819,2023-03-25,11,15,8429.33
2820,2025-02-01,11,8,9643.59
2821,2023-04-12,18,11,19636.07
2822,2024-11-29,20,11,11862.84
2823,2024-11-12,11,11,13545.09
2824,2024-04-13,6,11,8090.39
2825,2024-10-01,13,2,13851.95
2826,2023-08-21,12,7,3324.27
2827,2024-01-28,19,13,11901.2
2828,2024-02-08,9,11,10126.86
2829,2025-07-04,15,5,8506.07
2830,2023-09-13,2,7,10563.74
2831,2023-01-13,18,5,11607.37
2832,2024-10-28,10,5,11041.7
2833,2024-09-03,4,7,5539.96
2834,2024-02-17,20,2,5840.47
2835,2023-07-22,19,6,15609.92
2836,2023-06-09,14,12,21297.62
2837,2024-05-28,13,5,10865.25
2838,2024-04-17,17,8,3427.6
2839,2024-10-25,14,10,4630.05
2840,2024-12-31,15,4,4743.98
2841,2024-01-24,19,8,5864.94
2842,2025-07-27,18,10,5253.16
2843,2023-07-02,3,10,14133.28
2844,2024-01-20,20,15,10558.32
2845,2023-11-29,11,2,14092.1
2846,2024-12-30,17,8,10519.12
2847,2025-07-18,11,13,6846.88
2848,2024-05-24,7,6,12369.89
2849,2024-06-07,5,12,8600.18
2850,2025-01-14,19,6,4909.44
2851,2024-06-15,12,15,11312.6
2852,2024-08-27,5,2,10418.99
2853,2023-06-10,2,13,14811.58
2854,2023-03-13,7,2,5981.95
2855,2025-02-19,6,11,1545.13
2856,2025-12-29,20,13,27469.21
2857,2023-09-10,4,10,14118.16
2858,2025-07-16,7,15,5741.6
2859,2024-07-04,18,6,5337.38
2860,2025-08-03,9,14,6480.4
2861,2024-02-24,2,15,24117.12
2862,2024-11-13,19,5,13832.76
2863,2023-04-02,4,9,9995.27
2864,2025-04-02,20,12,4855.94
2865,2024-01-01,19,12,4052.73
2866,2025-03-30,8,15,16321.25
2867,2023-11-23,9,15,18426.98
2868,2023-08-29,7,4,5678.19
2869,2025-01-23,6,13,4502.61
2870,2025-02-22,6,6,10462.2
2871,2025-01-23,7,2,11822.36
2872,2025-02-15,11,4,9018.75
2873,2024-10-19,10,9,21986.57
2874,2023-06-30,14,5,9264.69
2875,2024-11-15,15,15,3115.64
2876,2023-07-29,4,5,3895.3
2877,2023-06-01,5,12,13062.11
2878,2024-09-18,16,11,19048.91
2879,2023-07-13,18,3,15485.97
2880,2025-05-15,15,6,3362.16
2881,2025-05-07,1,14,7574.18
2882,2023-04-05,15,9,17019.09
2883,2024-04-24,5,15,20122.66
2884,2024-04-04,5,4,24673.2
2885,2025-12-28,13,8,7820.43
2886,2024-06-16,9,11,15281.1
2887,2023-12-21,5,1,19111.04
2888,2024-11-22,7,1,5079.29
2889,2023-07-18,6,8,14690.51
2890,2023-04-30,9,14,18091.37
2891,2024-11-16,6,7,12706.71
2892,2025-09-07,17,5,3143.37
2893,2023-07-26,20,11,10061.04
2894,2024-11-22,12,4,14146.79
2895,2025-12-18,6,8,14678.51
2896,2023-03-04,1,11,8211.83
2897,2024-09-08,3,14,16882.29
2898,2024-07-20,8,4,2851.56
2899,2023-08-06,1,7,21012.64
2900,2023-08-05,3,9,14592.8
2901,2023-02-22,13,3,11498.03
2902,2023-07-24,15,3,17284.83
2903,2025-05-27,9,2,6124.52
2904,2024-11-22,1,12,15354.29
2905,2023-04-07,9,9,19425.87
2906,2023-01-07,4,12,7645.66
2907,2024-05-21,1,1,13871.25
2908,2024-10-27,20,1,22190.55
2909,2025-02-18,18,4,15139.91
2910,2025-07-26,15,15,13395.48
2911,2023-06-30,20,8,9008.97
2912,2025-02-28,18,9,14796.99
2913,2024-05-08,1,2,11858.28
2914,2024-02-06,18,7,4657.86
2915,2025-10-21,10,7,9120.81
2916,2023-01-07,16,10,15078.13
2917,2023-11-30,12,7,7154.16
2918,2023-04-23,1,1,8432.45
2919,2024-10-15,4,8,10290.98
2920,2024-07-25,7,3,19000.43
2921,2024-08-02,10,9,21172.66
2922,2024-12-06,14,13,18403.88
2923,2023-07-06,18,6,9649.77
2924,2025-09-06,18,15,19130.17
2925,2025-02-21,17,11,11292.61
2926,2023-07-09,14,6,19109.78
2927,2024-10-06,17,7,2180.78
2928,2024-04-30,12,10,14781.7
2929,2024-02-05,18,8,6061.67
2930,2023-10-21,2,1,10728.36
2931,2024-11-12,11,14,17430.67
2932,2024-05-08,18,13,18622.2
2933,2024-10-08,15,15,13327.53
2934,2025-03-28,2,7,3799.81
2935,2025-12-25,11,9,17715.04
2936,2025-11-22,2,10,4892.49
2937,2025-11-05,5,11,6355.39
2938,2025-07-14,18,14,9893.93
2939,2025-12-25,9,15,10777.72
2940,2025-09-12,14,15,11022.09
2941,2023-11-01,14,9,8689.24
2942,2023-12-11,17,4,21637.68
2943,2025-08-18,11,5,14125.7
2944,2024-09-03,2,3,6504.33
2945,2023-01-26,4,13,11293.69
2946,2023-01-14,6,2,14801.08
2947,2025-10-07,10,10,14725.96
2948,2025-04-08,4,10,4950.81
2949,2024-04-27,2,6,5647.13
2950,2025-07-04,13,2,4593.36
2951,2023-07-24,20,12,5937.41
2952,2025-08-04,17,6,12602.23
2953,2023-06-30,9,15,21100.31
2954,2023-01-28,1,15,14806.63
2955,2023-10-17,6,11,10278.59
2956,2023-03-28,14,2,19783.7
2957,2025-03-07,5,7,8590.8
2958,2024-11-03,11,8,7248.98
2959,2024-07-16,18,5,14323.68
2960,2023-12-29,18,5,11220.53
2961,2023-06-19,19,8,4951.56
2962,2023-01-01,20,10,7547.67
2963,2023-06-28,5,14,12295.0
2964,2025-08-30,13,2,9946.64
2965,2023-11-10,19,15,10996.71
2966,2024-08-16,8,5,25118.73
2967,2025-10-14,10,1,11271.31
2968,2024-03-24,16,14,6677.5
2969,2023-12-12,2,14,17887.52
2970,2025-07-07,8,11,28363.1
2971,2024-08-19,19,2,20770.55
2972,2023-05-25,19,7,11519.66
2973,2025-05-19,17,13,19057.88
2974,2023-09-30,14,9,8189.92
2975,2025-10-18,6,7,18599.09
2976,2023-01-07,8,4,20557.34
2977,2025-10-17,18,4,19481.53
2978,2024-08-07,15,1,9311.91
2979,2024-01-01,13,8,12077.18
2980,2023-06-06,2,2,22171.07
2981,2025-03-25,8,2,1297.05
2982,2025-09-15,10,2,17326.85
2983,2024-04-21,13,4,7296.64
2984,2025-03-15,1,13,15020.97
2985,2023-02-05,1,10,13902.29
2986,2024-07-27,6,7,12437.21
2987,2025-02-23,20,2,8104.83
2988,2025-09-29,14,6,15492.15
2989,2025-04-28,12,2,8965.88
2990,2023-09-09,11,10,8900.31
2991,2023-02-15,10,6,8103.63
2992,2023-09-21,3,9,11164.86
